Coin 	BuyDate 	CloseDate 	Quantity 	BuyPrice 	SellPrice 	Spent USDT 	Gained USDT 	ProfitUSDT 	Profit 	ChannelName 	SellReason 	dBTC 	d24BTC 	dMarket 	dM24 	bvsv 	dBTC5m 	Pump1H 	Dump1H 	d24h 	d3h 	d1h 	d15m 	d5m 	d1m 	dBTC1m 	PriceBug 	Vd1m 	H. Vol 	D. Vol
AUDIO 	2022-03-28 17:13:31 	2022-03-28 17:16:03 	88.0 \ 88.0 	1.13450000 	1.13870000 	4.99279836 	5.32239004 	0.33 	6.6% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.41 	2.85 	0.37 	3.45 	0.2 	0.71 	1.76 	1.46 	14.04 	3.94 	3.27 	2.11 	1.62 	0.62 	0.12 	0.01 	1.41 	4.6 m 	73.3 m
AUDIO 	2022-03-28 17:13:29 	2022-03-28 17:16:01 	88.0 \ 88.0 	1.13450000 	1.13870000 	4.99279836 	5.32239004 	0.33 	6.6% 	(strategy <d150s1 M+>) 	Auto Price Down 	0.4 	2.84 	0.37 	3.45 	0.16 	0.71 	1.82 	1.4 	14.04 	3.94 	3.27 	2.11 	1.62 	0.62 	0.12 	0.01 	1.42 	4.6 m 	73.3 m
AUDIO 	2022-03-28 17:10:00 	2022-03-28 17:11:54 	88.0 \ 88.0 	1.14110000 	1.14650000 	5.02184417 	5.45678241 	0.43 	8.7% 	(strategy <d150s1 M+>) 	Auto Price Down 	0.12 	2.52 	0.22 	3.3 	0.23 	0.18 	2.4 	0.84 	14.04 	3.94 	3.27 	2.11 	1.5 	0.83 	0.13 	0 	1.68 	4.6 m 	73.3 m
AUDIO 	2022-03-28 17:09:57 	2022-03-28 17:29:17 	88.0 \ 88.0 	1.14180000 	1.13220000 	5.02492478 	4.14010238 	-0.88 	-17.6% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 1.1322 BidEMA: 1.1322 LastPrice = 1.1325 BuyPrice = 1.1418 (strategy <d120s1.2 M+>); StopLoss fixed: 1.1327 AllowedDrop: BUY -14.0% spre 	0.11 	2.52 	0.22 	3.3 	0.28 	0.18 	2.4 	0.84 	14.04 	3.94 	3.27 	2.11 	1.43 	0.76 	0.12 	0 	1.6 	4.6 m 	73.3 m
AUDIO 	2022-03-28 17:09:56 	2022-03-28 17:21:37 	87.0 \ 87.0 	1.14300000 	1.13350000 	4.97304441 	4.10693331 	-0.87 	-17.4% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 1.1335 BidEMA: 1.1335 LastPrice = 1.1336 BuyPrice = 1.1430 (strategy <d120s1 M+>); StopLoss fixed: 1.1339 AllowedDrop: BUY -14.0% spread 	0.1 	2.5 	0.22 	3.29 	0.4 	0.18 	2.4 	0.84 	14.04 	3.94 	3.27 	2.11 	1.29 	0.62 	0.11 	0 	1.57 	4.6 m 	73.3 m
IMX 	2022-03-28 17:08:56 	2022-03-28 17:13:11 	38.0 \ 38.0 	2.60350000 	2.60950000 	4.94763933 	5.13602053 	0.19 	3.8% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.09 	2.53 	0.14 	3.22 	1.86 	0.36 	2.11 	1.1 	22 	10.98 	3.33 	2.22 	1.41 	0.34 	0.14 	0 	0.17 	11.9 m 	152.1 m
ZIL 	2022-03-28 17:08:35 	2022-03-28 17:10:24 	938.0 \ 938.0 	0.10658000 	0.10710000 	4.99960172 	5.44727535 	0.45 	9.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.09 	2.49 	0.19 	3.29 	0.33 	0.31 	1.92 	1.64 	19.85 	7.52 	3.67 	2.43 	2.07 	0.84 	0.07 	0 	0.97 	63.4 m 	2566.7 m
ZIL 	2022-03-28 17:07:58 	2022-03-28 17:19:28 	932.0 \ 932.0 	0.10731000 	0.10752000 	5.00164613 	5.15732182 	0.16 	3.1% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.09 	2.53 	0.14 	3.22 	2.55 	0.36 	1.8 	1.75 	19.85 	7.52 	3.67 	1.74 	1.54 	0.55 	0.14 	0 	0.67 	63.4 m 	2566.7 m
ZIL 	2022-03-28 16:48:14 	2022-03-28 16:49:17 	933.0 \ 933.0 	0.10718000 	0.10775000 	5.00094699 	5.49265105 	0.49 	9.8% 	(strategy <d180s1 M+>) 	Auto Price Down 	0.07 	2.59 	0.07 	3.28 	0.48 	0.27 	1.26 	1.95 	19.85 	10.58 	3.26 	1.62 	1.31 	0.48 	0.19 	0 	0.44 	69.6 m 	2766.0 m
DENT 	2022-03-27 13:21:41 	2022-03-27 13:23:46 	32787.0 \ 32787.0 	0.00305000 	0.00306200 	5.00101750 	5.35438267 	0.35 	7.1% 	(strategy <d120s1 M+>) 	Auto Price Down 	-0.04 	0.11 	0.12 	1.71 	0.52 	0.1 	1.11 	1.6 	14.25 	8.05 	2.79 	1.95 	1.12 	0.82 	0.04 	0 	1.97 	7.4 m 	53.8 m
RUNE 	2022-03-27 01:04:55 	2022-03-27 01:10:41 	5.0 \ 5.0 	10.77200000 	10.66700000 	2.69353860 	2.14709960 	-0.55 	-20.3% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 10.667 BidEMA: 10.667 LastPrice = 10.669 BuyPrice = 10.772 (strategy <d120s1.5 M+>); StopLoss fixed: 10.675 AllowedDrop: BUY -14.0% spre 	0.17 	0.36 	0.17 	2.08 	0.57 	0.15 	4.85 	0.36 	13.39 	5.87 	5.23 	4.16 	4.17 	2.94 	0.12 	0 	13.72 	12.5 m 	691.4 m
RUNE 	2022-03-27 01:04:48 	2022-03-27 01:09:11 	9.0 \ 9.0 	10.79800000 	10.68500000 	4.86007182 	3.80440242 	-1.06 	-21.7% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 10.685 BidEMA: 10.685 LastPrice = 10.686 BuyPrice = 10.798 (strategy <d120s1 M+>); StopLoss fixed: 10.712 AllowedDrop: BUY -14.0% spread 	0.18 	0.37 	0.18 	2.08 	0.55 	0.15 	4.85 	0.36 	13.39 	5.87 	5.23 	4.16 	4.17 	3.03 	0.12 	0 	13.52 	12.5 m 	691.4 m
RUNE 	2022-03-27 01:04:48 	2022-03-27 01:09:11 	9.0 \ 9.0 	10.79800000 	10.68400000 	4.86007182 	3.79540422 	-1.06 	-21.9% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 10.685 BidEMA: 10.685 LastPrice = 10.686 BuyPrice = 10.798 (strategy <d120s1.2 M+>); StopLoss fixed: 10.712 AllowedDrop: BUY -14.0% spre 	0.18 	0.37 	0.18 	2.08 	0.51 	0.15 	4.85 	0.36 	13.39 	5.87 	5.23 	4.16 	4.17 	3.03 	0.12 	0 	13.49 	12.5 m 	691.4 m
MTL 	2022-03-27 01:03:49 	2022-03-27 01:09:24 	54.0 \ 54.0 	1.85200000 	1.83550000 	5.00140008 	4.07057508 	-0.93 	-18.6% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 1.8355 BidEMA: 1.8355 LastPrice = 1.8359 BuyPrice = 1.8520 (strategy <d120s1 M+>); StopLoss fixed: 1.8372 AllowedDrop: BUY -14.0% spread 	0.07 	0.26 	0.11 	2.01 	0.32 	0.14 	0.25 	2.99 	17.73 	5.38 	3.36 	2.59 	2.45 	1.08 	0.04 	0 	0.69 	3.8 m 	113.4 m
MTL 	2022-03-27 01:03:39 	2022-03-27 01:10:17 	27.0 \ 27.0 	1.85200000 	1.83370000 	2.50070004 	1.98669726 	-0.51 	-20.6% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 1.8337 BidEMA: 1.8337 LastPrice = 1.8341 BuyPrice = 1.8520 (strategy <d120s1.5 M+>); StopLoss fixed: 1.8353 AllowedDrop: BUY -14.0% spre 	0.08 	0.27 	0.11 	2.01 	0.17 	0.14 	0 	3.27 	17.73 	5.38 	3.36 	2.59 	2.45 	1.08 	0.04 	0 	0.75 	3.8 m 	113.4 m
SKL 	2022-03-27 01:03:35 	2022-03-27 01:07:38 	288.0 \ 288.0 	0.17361000 	0.17129000 	2.50048400 	1.81245776 	-0.69 	-27.5% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1713 BidEMA: 0.1713 LastPrice = 0.1713 BuyPrice = 0.1736 (strategy <d120s1.5 M+>); StopLoss fixed: 0.1715 AllowedDrop: BUY -15.0% spre 	0.09 	0.28 	0.11 	2.01 	1.05 	0.14 	2.43 	5.98 	34.86 	16.74 	8.95 	2.99 	3.14 	1.15 	0.06 	0 	0.43 	31.2 m 	158.4 m
STMX 	2022-03-27 01:03:29 	2022-03-27 01:03:44 	2693.0 \ 2693.0 	0.01857000 	0.01870000 	2.50095059 	2.83096697 	0.33 	13.2% 	(strategy <d120s1.5 M+>) 	Sell Price 	0.08 	0.27 	0.09 	2.01 	0.7 	0.14 	3.77 	1.87 	14.49 	7.59 	5.75 	4.06 	3.68 	2.61 	0.06 	0 	9.62 	4.8 m 	28.2 m
MTL 	2022-03-27 01:03:26 	2022-03-27 01:08:58 	54.0 \ 54.0 	1.85530000 	1.83550000 	5.01031186 	3.90125122 	-1.11 	-22.1% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 1.8355 BidEMA: 1.8355 LastPrice = 1.8360 BuyPrice = 1.8553 (strategy <d120s1.2 M+>); StopLoss fixed: 1.8405 AllowedDrop: BUY -14.0% spre 	0.07 	0.26 	0.09 	2.02 	0.13 	0.14 	0 	3.14 	17.73 	5.38 	3.08 	2.44 	2.27 	1.09 	0.07 	0 	0.96 	3.8 m 	113.4 m
STMX 	2022-03-27 01:03:24 	2022-03-27 01:03:44 	5388.0 \ 5388.0 	0.01856000 	0.01868000 	5.00106401 	5.60749419 	0.61 	12.1% 	(strategy <d120s1.2 M+>) 	Sell Price 	0.09 	0.28 	0.15 	2.05 	0.41 	0.14 	3.82 	1.87 	14.49 	7.59 	5.75 	4.06 	4.07 	2.78 	0.07 	0.01 	9.87 	4.8 m 	28.2 m
CELR 	2022-03-27 01:03:16 	2022-03-27 01:04:30 	1938.0 \ 1938.0 	0.05160000 	0.05190000 	5.00104001 	5.54232341 	0.54 	10.8% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.03 	0.22 	0.12 	2.04 	0.76 	0.14 	6.09 	0.28 	18.12 	8.92 	6.49 	2.67 	2.81 	0.97 	0.07 	0 	2.19 	14.8 m 	105.0 m
SKL 	2022-03-27 01:03:09 	2022-03-27 01:07:20 	574.0 \ 574.0 	0.17417000 	0.17201000 	4.99967874 	3.72009727 	-1.28 	-25.6% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1720 BidEMA: 0.1720 LastPrice = 0.1720 BuyPrice = 0.1742 (strategy <d120s1.2 M+>); StopLoss fixed: 0.1721 AllowedDrop: BUY -15.0% spre 	0.09 	0.28 	0.15 	2.05 	0.98 	0.14 	2.79 	5.66 	34.86 	16.74 	8.95 	2.99 	3.14 	1.36 	0.07 	0 	0.89 	31.2 m 	158.4 m
SKL 	2022-03-27 01:03:00 	2022-03-27 01:07:12 	574.0 \ 574.0 	0.17432000 	0.17210000 	5.00398460 	3.68993558 	-1.31 	-26.3% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.1721 BidEMA: 0.1721 LastPrice = 0.1722 BuyPrice = 0.1743 (strategy <d120s1 M+>); StopLoss fixed: 0.1722 AllowedDrop: BUY -15.0% spread 	0.08 	0.27 	0.15 	2.05 	0.6 	0.14 	2.79 	5.66 	34.86 	16.74 	8.95 	2.99 	3.14 	1.54 	0.07 	0 	1.04 	31.2 m 	158.4 m
IOST 	2022-03-27 01:02:43 	2022-03-27 01:08:16 	3102.0 \ 3102.0 	0.03223400 	0.03177300 	5.00049330 	3.53076136 	-1.47 	-29.4% 	(strategy <d120s2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03177 BidEMA: 0.03177 LastPrice = 0.03178 BuyPrice = 0.03223 (strategy <d120s2 M+>); StopLoss fixed: 0.03180 AllowedDrop: BUY -15.0% s 	0.06 	0.24 	0.13 	2.03 	0.62 	0.14 	4.41 	0.51 	30.69 	16.23 	5.01 	3.56 	3.24 	1.89 	0.07 	0 	1.41 	30.2 m 	155.4 m
IOST 	2022-03-27 01:02:29 	2022-03-27 01:07:16 	3085.0 \ 3085.0 	0.03241200 	0.03208400 	5.00055091 	3.94887688 	-1.05 	-21.0% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03211 BidEMA: 0.03211 LastPrice = 0.03211 BuyPrice = 0.03241 (strategy <d120s1.2 M+>); StopLoss fixed: 0.03215 AllowedDrop: BUY -14.0% 	0.04 	0.23 	0.12 	2.04 	1.03 	0.14 	5.14 	0 	30.69 	16.23 	5.01 	2.94 	3.1 	1.48 	0.07 	0 	0.99 	30.2 m 	155.4 m
STMX 	2022-03-27 01:02:19 	2022-03-27 01:02:40 	5441.0 \ 5441.0 	0.01838000 	0.01849000 	5.00127906 	5.55966712 	0.56 	11.2% 	(strategy <d120s1 M+>) 	Sell Price 	0.06 	0.24 	0.13 	2.04 	0.2 	0.14 	1.78 	2.25 	14.49 	7.59 	4.15 	2.46 	2.48 	1.15 	0.06 	0.01 	4.17 	4.8 m 	28.2 m
IOST 	2022-03-27 01:02:08 	2022-03-27 01:03:02 	1536.0 \ 1536.0 	0.03256200 	0.03212400 	2.50126175 	1.80862221 	-0.69 	-27.7% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03212 BidEMA: 0.03212 LastPrice = 0.03213 BuyPrice = 0.03256 (strategy <d120s1.5 M+>); StopLoss fixed: 0.03217 AllowedDrop: BUY -15.0% 	0.06 	0.25 	0.16 	2.07 	0.27 	0.15 	5.18 	0.26 	30.69 	16.23 	5.45 	2.87 	2.82 	1.09 	0.04 	0 	0.7 	30.2 m 	155.4 m
RVN 	2022-03-27 01:01:55 	2022-03-27 01:06:57 	1526.0 \ 1526.0 	0.06552000 	0.06565000 	5.00017584 	5.15852275 	0.16 	3.2% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.1 	0.28 	0.17 	2.06 	0.15 	0.15 	1.76 	1.33 	16.12 	11.1 	3.24 	1.34 	1.34 	0.93 	0.04 	0 	0.79 	4.1 m 	38.5 m
IOST 	2022-03-27 01:01:54 	2022-03-27 01:02:47 	3064.0 \ 3064.0 	0.03263300 	0.03218900 	5.00037548 	3.60023655 	-1.4 	-28.0% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03219 BidEMA: 0.03219 LastPrice = 0.03220 BuyPrice = 0.03263 (strategy <d120s1 M+>); StopLoss fixed: 0.03224 AllowedDrop: BUY -15.0% s 	0.1 	0.28 	0.15 	2.05 	0.68 	0.16 	5.12 	0.31 	30.69 	16.23 	5.45 	2.87 	2.99 	1.39 	0.07 	0 	0.74 	30.2 m 	155.4 m
CELR 	2022-03-27 01:01:46 	2022-03-27 01:10:54 	1932.0 \ 1932.0 	0.05175000 	0.05128000 	5.00004981 	4.05219902 	-0.95 	-19.0% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.05128 BidEMA: 0.05128 LastPrice = 0.05131 BuyPrice = 0.05175 (strategy <d120s1 M+>); StopLoss fixed: 0.05134 AllowedDrop: BUY -14.0% s 	0.1 	0.28 	0.16 	2.06 	0.36 	0.15 	6.28 	0.1 	18.12 	8.92 	6.49 	2.58 	2.5 	1.22 	0.07 	0 	4.91 	14.8 m 	105.0 m
CELR 	2022-03-27 01:01:40 	2022-03-27 01:07:48 	1931.0 \ 1931.0 	0.05180000 	0.05130000 	5.00229026 	3.99697304 	-1.01 	-20.1% 	(strategy <d120s2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.05133 BidEMA: 0.05133 LastPrice = 0.05136 BuyPrice = 0.05180 (strategy <d120s2 M+>); StopLoss fixed: 0.05139 AllowedDrop: BUY -14.0% s 	0.1 	0.28 	0.16 	2.05 	0.24 	0.16 	6.28 	0.1 	18.12 	8.92 	6.49 	2.58 	2.47 	1.44 	0.07 	0 	4.9 	14.8 m 	105.0 m
CELR 	2022-03-27 01:01:07 	2022-03-27 01:07:42 	959.0 \ 959.0 	0.05213000 	0.05142000 	2.50013343 	1.79938254 	-0.7 	-28.0% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 0.05142 BidEMA: 0.05142 LastPrice = 0.05143 BuyPrice = 0.05213 (strategy <d120s1.5 M+>); StopLoss fixed: 0.05150 AllowedDrop: BUY -15.0% 	0.13 	0.31 	0.2 	2.11 	0.44 	0.16 	6.33 	0.05 	17 	8.11 	6.39 	2.61 	1.77 	1.34 	0.05 	0 	0.71 	10.9 m 	101.0 m
MTL 	2022-03-27 01:00:57 	2022-03-27 01:03:33 	53.0 \ 53.0 	1.87710000 	1.85190000 	4.97530986 	3.60018246 	-1.38 	-27.6% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 1.8520 BidEMA: 1.8520 LastPrice = 1.8526 BuyPrice = 1.8771 (strategy <d120s1 M+>); StopLoss fixed: 1.8546 AllowedDrop: BUY -15.0% spread 	0.13 	0.31 	0.22 	2.13 	0.27 	0.16 	0.92 	1.61 	18.02 	5.38 	2.55 	1.26 	1.12 	1 	0.05 	0 	1.22 	3.8 m 	112.4 m
CELR 	2022-03-27 01:00:48 	2022-03-27 01:02:19 	1912.0 \ 1912.0 	0.05230000 	0.05157000 	5.00087998 	3.56540009 	-1.44 	-28.7% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.05157 BidEMA: 0.05157 LastPrice = 0.05159 BuyPrice = 0.05230 (strategy <d120s1.2 M+>); StopLoss fixed: 0.05167 AllowedDrop: BUY -15.0% 	0.13 	0.32 	0.25 	2.14 	0.26 	0.16 	6.33 	0.05 	17 	8.11 	6.39 	2.61 	1.81 	1.03 	0.05 	0 	0.58 	10.9 m 	101.0 m
WAVES 	2022-03-27 01:00:48 	2022-03-27 01:14:57 	1.6 \ 1.6 	32.10200000 	31.80400000 	2.56867363 	2.07142371 	-0.5 	-19.4% 	(strategy <d120s1.5 M+>) 	StopLoss AutoActivated on price drop: BID = 31.804 BidEMA: 31.804 LastPrice = 31.805 BuyPrice = 32.102 (strategy <d120s1.5 M+>); StopLoss fixed: 31.813 AllowedDrop: BUY -14.0% spre 	0.13 	0.32 	0.25 	2.14 	0.31 	0.16 	0 	3.54 	8.72 	3.18 	3.18 	2.7 	2.41 	1.99 	0.05 	0 	20.09 	6.2 m 	306.6 m
CELR 	2022-03-27 01:00:42 	2022-03-27 01:01:45 	1907.0 \ 1907.0 	0.05244000 	0.05171000 	5.00115403 	3.56932122 	-1.43 	-28.6% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.05175 BidEMA: 0.05175 LastPrice = 0.05175 BuyPrice = 0.05244 (strategy <d120s1 M+>); StopLoss fixed: 0.05181 AllowedDrop: BUY -15.0% s 	0.13 	0.32 	0.25 	2.14 	0.29 	0.16 	6.43 	0.03 	17 	8.11 	6.44 	2.61 	1.92 	0.76 	0.03 	0 	0.74 	10.9 m 	101.0 m
WAVES 	2022-03-27 01:00:39 	2022-03-27 01:07:25 	3.1 \ 3.1 	32.26500000 	31.97900000 	5.00207522 	4.07564394 	-0.93 	-18.5% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 31.981 BidEMA: 31.981 LastPrice = 31.984 BuyPrice = 32.265 (strategy <d120s1.2 M+>); StopLoss fixed: 32.007 AllowedDrop: BUY -14.0% spre 	0.13 	0.31 	0.25 	2.14 	0.34 	0.16 	0 	3 	8.72 	2.93 	2.93 	2.14 	2.41 	2.05 	0.03 	0 	15.96 	6.2 m 	306.6 m
WAVES 	2022-03-27 01:00:38 	2022-03-27 01:07:20 	3.1 \ 3.1 	32.27700000 	32.00400000 	5.00393559 	4.11778137 	-0.89 	-17.7% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 32.004 BidEMA: 32.004 LastPrice = 32.005 BuyPrice = 32.277 (strategy <d120s1 M+>); StopLoss fixed: 32.019 AllowedDrop: BUY -14.0% spread 	0.13 	0.31 	0.27 	2.14 	0.67 	0.16 	0 	3 	8.72 	2.93 	2.93 	1.94 	2.41 	2.05 	0.03 	0 	15.38 	6.2 m 	306.6 m
IOST 	2022-03-27 00:59:17 	2022-03-27 01:00:17 	1522.0 \ 1522.0 	0.03284200 	0.03307200 	2.49977606 	2.82977183 	0.33 	13.2% 	(strategy <d120s1.5 M+>) 	Sell Price 	0.13 	0.31 	0.27 	2.14 	0.18 	0.16 	4.33 	1.06 	30.69 	16.23 	6.21 	2.87 	2.49 	1.07 	0.04 	0 	1.01 	33.7 m 	149.8 m
IOST 	2022-03-27 00:58:53 	2022-03-27 01:02:11 	3033.0 \ 3033.0 	0.03296800 	0.03251500 	5.00059712 	3.58692613 	-1.41 	-28.3% 	(strategy <d120s1.2 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03252 BidEMA: 0.03252 LastPrice = 0.03253 BuyPrice = 0.03297 (strategy <d120s1.2 M+>); StopLoss fixed: 0.03257 AllowedDrop: BUY -15.0% 	0.17 	0.35 	0.28 	2.15 	0.66 	0.16 	4.03 	1.34 	30.69 	16.23 	6.21 	2.87 	2.56 	0.83 	0.1 	0 	0.64 	33.7 m 	149.8 m
IOST 	2022-03-27 00:58:29 	2022-03-27 01:01:04 	3028.0 \ 3028.0 	0.03302900 	0.03258100 	5.00159072 	3.60531330 	-1.4 	-27.9% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.03258 BidEMA: 0.03258 LastPrice = 0.03261 BuyPrice = 0.03303 (strategy <d120s1 M+>); StopLoss fixed: 0.03263 AllowedDrop: BUY -15.0% s 	0.15 	0.32 	0.26 	2.12 	0.37 	0.16 	4 	1.37 	30.69 	16.23 	6.21 	2.87 	2.57 	1.18 	0.08 	0 	0.93 	33.7 m 	149.8 m
SKL 	2022-03-27 00:57:00 	2022-03-27 01:00:23 	579.0 \ 579.0 	0.17286000 	0.17341000 	5.00529786 	5.28364979 	0.28 	5.6% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.08 	0.23 	0.17 	2.02 	0.18 	0.16 	4.05 	3.53 	34.86 	16.74 	7.95 	1.92 	1.32 	0.98 	0.03 	0 	0.41 	31.2 m 	158.4 m
STMX 	2022-03-27 00:56:39 	2022-03-27 00:58:37 	5516.0 \ 5516.0 	0.01813000 	0.01822000 	5.00125405 	5.45759273 	0.46 	9.1% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.14 	0.28 	0.27 	2.12 	0.44 	0.12 	3.23 	0.67 	13.07 	6.14 	3.92 	2.6 	2.54 	0.66 	0.07 	0.01 	2.04 	3.5 m 	26.5 m
CELR 	2022-03-27 00:53:03 	2022-03-27 00:56:15 	960.0 \ 960.0 	0.05207000 	0.05231000 	2.49985987 	2.71021891 	0.21 	8.4% 	(strategy <d120s1.5 M+>) 	Auto Price Down 	0.21 	0.37 	0.32 	2.17 	0.38 	0.15 	6.72 	0.09 	17 	8.11 	6.82 	3.34 	2.25 	0.94 	0.03 	0.01 	0.59 	10.9 m 	101.0 m
STMX 	2022-03-27 00:52:43 	2022-03-27 00:59:25 	2738.0 \ 2738.0 	0.01826000 	0.01831000 	2.50029396 	2.61716823 	0.12 	4.7% 	(strategy <d120s1.5 M+>) 	Auto Price Down 	0.2 	0.35 	0.31 	2.16 	0.26 	0.16 	3.92 	0 	13.07 	6.14 	3.92 	2.6 	1.98 	1.21 	0.03 	0.01 	3.83 	3.5 m 	26.5 m
STMX 	2022-03-27 00:52:38 	2022-03-27 00:59:25 	5473.0 \ 5473.0 	0.01827000 	0.01831000 	5.00058542 	5.17946495 	0.18 	3.6% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.2 	0.36 	0.32 	2.16 	0.57 	0.17 	3.92 	0 	13.07 	6.14 	3.92 	2.6 	1.98 	1.7 	0.03 	0.01 	4.29 	3.5 m 	26.5 m
STMX 	2022-03-27 00:52:20 	2022-03-27 00:54:20 	5450.0 \ 5450.0 	0.01835000 	0.01812000 	5.00137508 	3.70812277 	-1.29 	-25.9% 	(strategy <d120s1 M+>) 	StopLoss AutoActivated on price drop: BID = 0.01812 BidEMA: 0.01812 LastPrice = 0.01813 BuyPrice = 0.01835 (strategy <d120s1 M+>); StopLoss fixed: 0.01813 AllowedDrop: BUY -15.0% s 	0.2 	0.35 	0.32 	2.17 	0.76 	0.17 	4.04 	0 	13.07 	6.14 	3.92 	2.6 	1.98 	1.31 	0.05 	0.01 	4.86 	3.5 m 	26.5 m
CELR 	2022-03-27 00:51:48 	2022-03-27 00:57:40 	1911.0 \ 1911.0 	0.05232000 	0.05242000 	5.00017584 	5.15124421 	0.15 	3.0% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.21 	0.37 	0.33 	2.17 	0.28 	0.19 	6.44 	0.35 	17 	8.11 	6.82 	3.38 	2.64 	1.32 	0.05 	0 	1.44 	10.9 m 	101.0 m
CELR 	2022-03-27 00:51:42 	2022-03-27 00:57:43 	1908.0 \ 1908.0 	0.05240000 	0.05250000 	4.99995979 	5.15072995 	0.15 	3.0% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.2 	0.35 	0.34 	2.17 	0.18 	0.2 	6.49 	0.31 	17 	8.11 	6.82 	3.38 	2.64 	1.18 	0.03 	0 	1.45 	10.9 m 	101.0 m
IOST 	2022-03-27 00:48:32 	2022-03-27 00:52:13 	3067.0 \ 3067.0 	0.03260700 	0.03270000 	5.00128351 	5.24645519 	0.25 	4.9% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.26 	0.4 	0.42 	2.22 	1.09 	0.21 	7 	0 	30.69 	16.23 	8.15 	2.45 	1.83 	0.98 	0.1 	0 	1.35 	32.9 m 	145.0 m
SKL 	2022-03-27 00:46:40 	2022-03-27 00:51:32 	574.0 \ 574.0 	0.17422000 	0.17457000 	5.00111402 	5.16197293 	0.16 	3.2% 	(strategy <d120s1 M+>) 	Auto Price Down 	0.21 	0.34 	0.43 	2.22 	0.19 	0.11 	5.37 	1.55 	34.86 	16.81 	7.02 	3.13 	1.3 	0.89 	0.09 	0 	0.84 	33.3 m 	155.1 m
SKL 	2022-03-27 00:46:36 	2022-03-27 00:52:37 	574.0 \ 574.0 	0.17422000 	0.17460000 	5.00111402 	5.17918949 	0.18 	3.6% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.15 	0.26 	0.38 	2.13 	0.73 	0.12 	6.54 	0.45 	34.86 	16.81 	7.02 	3.33 	2.79 	0.8 	0.02 	0.02 	0.76 	33.3 m 	155.1 m
CELR 	2022-03-27 00:44:03 	2022-03-27 00:47:23 	968.0 \ 968.0 	0.05166000 	0.05186000 	2.50084407 	2.67440260 	0.17 	6.9% 	(strategy <d120s1.5 M+>) 	Auto Price Down 	0.19 	0.3 	0.39 	2.14 	0.14 	0.11 	5.79 	0.07 	16.49 	7.64 	5.86 	4.86 	2.52 	0.95 	0.06 	0 	0.78 	6.9 m 	96.3 m
CELR 	2022-03-27 00:43:17 	2022-03-27 00:48:18 	1931.0 \ 1931.0 	0.05179000 	0.05191000 	5.00132456 	5.19299562 	0.19 	3.8% 	(strategy <d120s1.2 M+>) 	Auto Price Down 	0.14 	0.26 	0.34 	2.11 	0.2 	0.1 	5.87 	0.02 	16.49 	7.64 	5.89 	4.86 	2.52 	1.11 	0.02 	0 	0.75 	6.9 m 	96.3 m
